CustomerID,Age,Gender,Account_Length,Contract_Type,Churn,Call_Duration,Data_Usage,Income
348,45,1,22,2,1,1.4903162023640577,-1.3276792601022473,-1.1925138692934447
349,74,0,14,1,0,1.217309387368082,0.2512046610008654,0.2856712527711765
350,42,1,7,2,0,-1.502258500476446,-0.17171067500889692,1.2830751187706455
351,67,1,37,0,0,-1.3307542192610253,-1.440456683038184,1.4510302913970423
352,40,0,22,0,0,1.3643130569812996,1.0335980326189258,0.047169096957941144
353,48,0,5,1,1,-1.5372593741938787,0.7023143527446118,-1.1167636829288423
354,47,0,2,0,0,-1.6282616458592039,0.9490149654169733,-0.7537015972357379
355,59,0,27,1,0,-0.6307367449123694,-1.0598328806293977,1.3013523603899988
356,52,1,21,1,0,-1.5687601605395682,-0.48184858808272263,-1.0893214083009406
357,24,0,38,0,0,1.3363123580073535,0.9278691986164851,-1.1861221171664453
358,77,1,15,2,0,-0.03222180434426869,-1.1796588924988305,0.30035643534395157
359,33,1,21,0,0,-1.6772628690636098,0.6318284634096515,0.6542534880285075
360,43,0,10,0,1,0.7972989027588885,-1.440456683038184,0.558958274498701
361,65,1,23,1,0,-1.0542473168933062,-1.4122623273041999,-1.1799944870281651
362,74,1,39,0,0,1.3748133190965295,-0.8624723904915087,0.9146249445076741
363,69,1,5,1,1,-0.16872521184225658,-1.5602826949076165,-1.0306070902087123
364,77,1,1,2,0,1.7213219688991142,-1.6378171731760731,0.5531475907468835
365,66,0,13,2,1,0.21278431167776085,-1.4897968055726563,-0.23060799857780592
366,19,0,21,2,1,0.6327947962869543,1.1252296887543742,1.5235317773004013
367,18,0,26,0,0,-0.16172503709877,-0.9541040466269572,-0.5821015411650192
368,65,0,45,1,1,-0.7322392786929245,-1.7435460071785136,-1.5395701624701792
369,79,1,21,2,0,-1.2502522097109299,1.5481450247641366,-0.9113560123020946
370,29,1,18,1,1,-1.4497571899002968,-1.5814284617081047,1.2312015601862387
371,22,0,37,1,0,0.6852961068631035,-1.123270181030862,1.6052247084111806
372,54,0,45,2,0,-0.37523036677511,0.15252441593192084,0.7132055159105829
373,49,0,32,2,1,0.3247871075735458,-1.2289990150333028,-1.0306335024075843
374,76,1,36,1,1,-0.9912457442019271,-1.806983307579978,-0.9736095650431573
375,72,0,17,2,1,0.09728142841023264,-0.2633423311443454,0.7952946300044407
376,26,0,35,1,0,-0.9912457442019271,0.5472453962076991,-0.5687633807347109
377,58,0,49,1,1,-0.33322931831419067,1.3225901788922634,-1.4357173965058778
378,52,1,11,2,0,-1.2957533455435923,-0.6651119003536197,-1.0584455478196924
379,36,1,21,0,1,1.1333072904462433,0.8644318982150208,-1.4019097819498487
380,65,1,26,2,0,-0.07422285280518803,0.5895369298086752,0.939135465060795
381,33,1,4,0,0,0.9163018733981599,0.8644318982150208,1.5132046075414893
382,20,1,34,1,0,-0.3297292309424474,0.8150917756805485,-1.3685511747746422
383,37,1,48,1,0,-1.642261995346177,1.4847077243626723,0.6096696963327444
384,41,1,18,0,1,1.0283046692939448,0.1243300601979367,-1.5731928916341047
385,71,1,40,1,0,-0.5607349974775038,-0.918861101959477,0.8363391870513696
386,73,0,35,0,0,1.1648080767919327,-1.616671406375585,0.4187623228866685
387,50,0,41,0,0,0.7552978542979691,0.8080431867470524,0.07329076164224788
388,41,1,29,1,1,-0.48023298792740843,-1.7576431850455057,-0.640683798262888
389,69,1,29,0,0,0.24778518539519365,1.5199506690301523,0.9256124192383834
390,28,0,38,2,0,-0.3717302794033668,0.2934961946018416,0.2596024124846135
391,66,1,42,2,0,-0.9807454820866973,-1.1585131256983423,-1.2841906115778012
392,25,1,21,1,0,0.26528562225391006,-0.49594576594971473,-1.1275926844663204
393,53,1,42,1,0,0.5977939225695216,1.3578331235597434,-0.39956683476133487
394,55,0,13,0,0,-1.0367468800345898,-0.48184858808272263,-0.14680209155727483
395,57,0,49,0,0,-1.6842630438070965,1.5904365583651128,1.2202140854555292
396,37,0,41,0,1,-0.6167363954253963,0.039746992995984234,0.3352733622526002
397,79,0,17,0,1,0.06928072943628641,1.1534240444883583,-0.36438578586396725
398,52,0,9,2,0,0.2512852727669369,-0.9329582798264692,-1.6642357411455357
399,65,1,41,2,1,-0.6062361333101665,-0.15761349714190484,0.29462498818874977
400,79,0,1,1,0,-0.3017285319685012,1.0406466215524217,-1.163750984721948
401,42,1,2,0,0,-0.6307367449123694,0.6670714080771317,-0.3479309859667751
402,52,1,48,0,0,0.6397949710304409,1.1816184002223424,1.3597233198968923
403,42,0,29,1,0,1.6338197846055322,-1.0457357027624057,-0.5728836837587269
404,46,0,33,0,0,-1.4567573646437832,0.3921764396707862,1.248871321231538
405,35,1,10,0,0,-0.08472311492041787,1.3084930010252713,0.726860622727354
406,63,1,40,0,0,-0.10572363915087755,0.5824883408751792,0.8393765899216378
407,35,1,21,0,0,-0.25622739613583856,-0.8131322679570364,-0.8543584871365396
408,19,0,28,0,0,1.5638180371706665,-1.3770193826367196,-0.3390036627480737
409,71,0,11,1,0,0.8147993396176049,-0.0941761967404405,-0.7102007056937225
410,52,0,34,0,0,0.6677956700043871,-0.2633423311443454,0.4164644615848134
411,33,0,8,1,0,-1.0297467052911031,1.5410964358306405,1.6307124803225619
412,78,0,22,0,0,0.29678640859959954,1.6186309140990969,-0.9904869601222999
413,58,1,8,2,0,-0.38923071626208317,0.37103067287029806,-0.3373396942191441
414,53,0,49,2,1,0.979303446089539,1.259152878490799,-0.4543457352216505
415,50,1,15,2,0,-1.4007559666958909,-1.088027236363382,0.8949214441492385
416,21,1,17,2,0,-0.5362343858753009,-0.5593830663511791,-0.07097266859605682
417,50,1,23,1,0,1.066805630383121,-0.538237299550691,-0.8955615173766999
418,31,0,24,1,0,-1.0157463558041302,-0.2421965643438573,1.6450278921111303
419,38,0,45,0,0,0.05528037994931329,0.032698404062488196,-1.5973336414030193
420,65,0,19,2,0,0.48229103930199335,0.1243300601979367,-1.5498445078313472
421,37,1,5,1,0,1.0283046692939448,0.9631121432839653,-1.4063470313603277
422,73,1,32,0,0,0.3072866707148294,-1.2078532482328146,1.171536402934622
423,25,1,44,0,0,-1.1627500254173477,-0.5946260110186593,1.3078761735113573
424,24,1,1,1,0,-1.66676260694838,-1.7083030625110334,-1.2181601143980572
425,20,1,23,2,0,-1.2047510738782672,0.7798488310130683,0.2867805651237962
426,34,1,37,0,0,1.5428175129402069,1.4071732460942157,-1.6936325184899579
427,50,0,8,2,0,-0.20722617293143264,1.1534240444883583,-0.47048358873237994
428,65,0,13,2,0,-0.7112387544624649,0.9913064990179494,-1.0478278438731896
429,29,0,8,2,0,-0.9772453947149541,0.9772093211509574,0.49847433908205546
430,76,0,23,0,0,0.5977939225695216,-1.088027236363382,1.0877833203118348
431,68,1,43,2,0,-0.011221280113809013,0.07498993766346443,0.4386507086372074
432,39,1,1,0,0,-0.938744433625778,1.4283190128947039,1.2700010803290562
433,72,0,45,2,1,-1.6737627816918665,0.41332220647127427,-1.0490428050212968
434,39,1,24,0,0,1.7108217067838842,-0.6580633114201236,-0.7380919877024464
435,63,0,35,2,1,0.19178378744730118,-1.7435460071785136,-1.1379462664241042
436,47,0,24,1,0,1.5813184740293829,0.5401968072742029,-1.2536316974830157
437,55,0,17,2,0,-1.2257515981087268,-1.6096228174420888,0.5131066972570867
438,55,1,5,2,0,-1.365755092978458,0.9349177875499811,0.8929405292338461
439,62,0,20,0,0,-0.33322931831419067,-1.5532341059741206,-1.176402427981587
440,68,0,21,0,0,0.34228754443226217,-0.7919865011565483,-0.7068463564369916
441,71,0,40,2,0,-0.05322232857472836,-0.29858527581182565,1.3092231956538243
442,25,1,31,1,0,-0.45923246369694876,-0.29153668687832957,-1.5933718115722346
443,44,1,46,1,0,1.1753083389071626,1.47061054649568,-0.7833624965688789
444,44,0,36,0,1,-0.2947283572250146,-1.2571933707672869,0.07429442519937998
445,51,1,11,1,1,-0.662237531258059,0.5120024515402188,-1.515852007883215
446,38,1,15,2,0,1.0633055430113776,-0.369071165146786,0.21697312350537082
447,47,1,19,0,0,1.469315678133598,-0.4184112876812583,0.4454914681450289
448,50,1,7,2,0,1.1788084262789058,1.3155415899587672,1.2201876732566574
449,45,1,28,0,0,-1.2747528213131327,0.5049538626067228,0.5137141778311404
450,64,1,43,0,0,0.7727982911566855,1.1816184002223424,-0.9348892814969554
451,50,1,5,0,1,-0.7532398029233842,-1.5673312838411126,-0.7129475743763999
452,22,1,5,0,0,0.979303446089539,-0.3479253983462979,1.6720739837559535
453,77,1,30,1,0,-1.4882581509894728,1.294395823158279,-0.11397172835950611
454,78,1,32,2,0,-0.06022250331821492,0.4697109179392426,0.4430879580476862
455,65,0,8,2,1,-0.511733774273098,-0.08007901887344843,-0.720422226657147
456,36,0,10,2,0,0.21628439904950414,-0.23514797541036128,1.0851421004246449
457,21,1,38,0,0,-0.6027360459384232,-1.4968453945061522,-1.5965676876357342
458,52,0,47,1,1,0.8638005628220108,-1.7083030625110334,-0.5611038430618606
459,66,0,32,2,0,-0.19322582344445952,0.9842579100844534,-0.3295745077508062
460,34,1,48,1,1,-1.3937557919524042,1.259152878490799,-0.3699059354281939
461,61,1,28,0,0,-1.5372593741938787,0.24415607206736936,-1.3431162272610047
462,45,1,17,2,1,0.034279855718853613,-0.4536542323487385,1.487267828249286
463,47,0,31,1,0,-0.8407419872169661,-0.5170915327502028,-1.7320358556496969
464,46,0,8,0,0,-0.2982284445967579,0.5965855187421713,0.07017412217536395
465,63,1,40,1,1,-0.16172503709877,-0.2562937422108494,-0.48244831482134953
466,70,1,25,2,0,-1.516258849963419,0.40627361753777824,1.5591090091808475
467,23,1,9,2,0,0.3387874570605189,1.6045337362321048,1.6738700132792426
468,52,0,2,0,0,-1.2047510738782672,0.9631121432839653,-1.4412375460701043
469,77,0,15,0,0,1.7038215320403978,0.7375572974120921,-0.9920981042534857
470,58,0,3,0,0,-0.8127412882430199,0.5401968072742029,0.3428272511299629
471,54,0,49,1,0,1.1298072030744999,1.6679710366335692,-0.3981934004199962
472,41,1,36,1,0,-1.4672576267590132,-0.2210507975433692,-0.833889033010819
473,46,1,4,1,0,-0.6412370070275992,0.913772020749493,-1.5158255956843432
474,66,1,14,0,0,0.5732933109673186,1.456513368628688,1.003607642507097
475,63,1,41,2,0,1.5708182119141532,-1.2924363154347671,-0.017118195096257616
476,70,0,41,2,1,0.21628439904950414,-0.5100429438167068,0.2282247202247992
477,48,0,25,1,1,1.4658155907618549,0.6036341076756674,1.470733791755478
478,52,1,10,1,1,1.3748133190965295,0.06794134872996839,1.6810277191735268
479,77,1,21,2,0,-0.8757428609343989,-1.1655617146318384,-1.6109887482197902
480,50,0,36,2,0,1.0213044945504584,0.34988490606980993,1.4587162412687646
481,69,1,12,1,0,1.294311309546434,-0.904763924092485,-0.44465245823566407
482,78,0,27,1,0,0.3912887676366681,-1.5602826949076165,0.9147570055020335
483,38,1,40,2,0,-0.2947283572250146,-1.3276792601022473,-0.3034264308676276
484,49,1,2,0,0,-1.6562623448331502,0.14547582699842482,0.43315697127185265
485,40,1,13,1,0,-0.7497397155516409,0.5120024515402188,1.5100087314779898
486,50,1,32,2,1,-0.17222529921399984,-0.7074034339545959,-0.9599280460275144
487,20,1,31,2,0,1.3398124453790967,-0.5170915327502028,0.5178080686562845
488,35,1,16,2,0,-0.6902382302320051,1.5904365583651128,-0.1582385736688065
489,42,1,32,2,0,-1.5057585878481892,-0.48889717701621865,0.960555758345904
490,59,0,32,0,0,-1.7192639175245292,1.1393268666213663,1.601553412767987
491,48,0,34,2,1,1.1158068535875267,-0.9893469912944375,1.5068128554144902
492,71,0,11,1,0,-1.264252559197903,-0.28448809794483354,-1.0436547164514298
493,75,0,10,0,0,-1.1697502001608344,-1.461602449838672,-0.9531665231163086
494,20,0,15,2,0,-1.45325727727204,-0.2703909200778415,-0.9797371951814375
495,57,1,17,0,0,1.395813843326989,1.3437359456927513,0.45444520356260215
496,63,1,40,1,0,0.5312922625063993,1.0688409772864058,1.593788226299649
497,41,0,18,2,1,-0.27372783299455494,-0.911812513025981,-0.10715738105055654
498,67,1,9,1,1,-1.4882581509894728,-0.1646620860754009,1.071222871619155
499,49,0,25,2,1,-0.914243822023575,-0.10122478567393654,-1.0554345571482961
500,64,0,40,2,0,-1.5827605100265414,-0.2421965643438573,-1.5833880003986571
501,39,1,14,2,1,0.41928946661061434,-0.369071165146786,-1.1700370880534599
502,40,1,25,2,0,1.5043165518510309,1.0265494436854297,-0.6448569256846479
503,19,1,22,2,0,1.0563053682678911,-1.1585131256983423,-0.047941231179762116
504,44,0,30,0,0,-0.826741637729993,1.1393268666213663,-0.3937561510095174
505,59,1,20,2,0,-1.127749151699915,-0.4254598766147543,-1.2023392072737906
506,19,0,21,2,0,-1.1627500254173477,-0.0941761967404405,-0.3553792260486502
507,43,0,44,0,0,0.5557928741086022,-1.3276792601022473,-0.9512648447975319
508,34,0,32,0,0,1.2033090378811089,0.40627361753777824,-0.42716758258246784
509,57,1,46,0,0,-0.4487322015817189,-0.5311887106171949,-0.8748279412622603
510,50,1,49,0,0,1.0388049314091747,-1.7928861297129859,0.08438388516844486
511,26,0,21,0,1,-1.554759811052595,-0.3831683430137781,-0.5265566869374185
512,60,1,35,0,1,0.6712957573761305,-1.6096228174420888,0.24301555159306185
513,71,1,32,2,1,-0.27722792036629823,-1.1373673588978543,-0.599427943624984
514,65,1,30,2,0,0.9023015239111868,0.9419663764834773,-0.7026732290152318
515,56,0,39,1,0,0.030779768347110336,0.892626253949005,1.5771485410103534
516,46,0,49,2,0,-0.550234735362274,-0.030738896338976154,-0.36538944942109935
517,59,1,12,2,0,-1.2992534329153358,-0.5170915327502028,-0.7275006959548155
518,72,0,41,0,0,-0.312228794083731,-1.2994849043682632,1.2683899361978705
519,43,1,47,0,0,1.4903162023640577,-0.5875774220851632,0.2169995357042427
520,52,1,18,2,0,-0.45923246369694876,0.3851278507372901,1.210256686480824
521,67,1,21,1,1,-0.7952408513843036,0.18776736059940105,0.7716028876163485
522,42,1,13,0,0,0.5102917382759395,0.6247798744761555,0.7988074524544031
523,41,0,21,2,0,0.3737883307779517,-0.03778748527247219,-0.4573567258930468
524,30,0,8,2,0,-0.41723141523602936,0.45561374007225053,-0.808612558690413
525,77,0,46,1,1,-1.4882581509894728,-0.49594576594971473,0.22022182396661422
526,75,1,40,1,1,1.4868161149923145,0.3357877282028179,0.22608533211617549
527,24,1,46,0,1,1.4833160276205712,0.5965855187421713,-1.15347663936078
528,74,1,7,1,1,1.4588154160183682,-0.9400068687599652,-0.11679783363879916
529,53,0,23,2,0,-0.8757428609343989,1.1604726334218545,-0.06920305127163968
530,62,1,44,2,0,1.266310610572488,0.18776736059940105,1.4953763733029586
531,37,0,32,1,0,1.003804057691742,-0.04483607420596823,-0.4476898611059323
532,18,0,11,1,0,-1.593260772141771,-0.3338282204793058,-1.5777357898400712
533,25,0,22,1,0,-0.42423158997951593,-0.07303042993995239,-1.0216005303933953
534,63,0,22,1,0,-1.6002609468852578,-1.2430961929002948,1.2217459929900993
535,33,0,43,0,1,-1.1487496759303748,1.597485147298609,-0.5572740742254354
536,31,0,25,1,1,1.56731812454241,0.8644318982150208,0.4692360349308648
537,29,1,22,0,1,-1.001746006317157,1.0265494436854297,0.595565582135151
538,68,1,28,2,1,-0.018221454857295573,0.899674842882501,1.232178811544499
539,40,0,29,1,0,0.6362948836586976,-1.7435460071785136,-0.2408295195412303
540,32,0,13,0,0,-1.6072611216287442,-1.5179911613066404,-0.4234962869392741
541,45,1,18,1,0,-0.4522322889534622,-0.9400068687599652,-0.3638839540854012
542,51,0,2,2,0,0.9058016112829301,1.1675212223553504,1.1260545964772144
543,19,0,29,2,0,-1.215251335993497,-1.0316385248954136,0.39507058049857635
544,49,1,21,2,0,-1.3552548308632282,1.2168613448898227,-1.127936043051655
545,40,0,15,1,1,-0.0637225906899582,0.11023288233094462,0.8528468113463056
546,39,0,27,1,0,-0.21772643504666248,1.6891168034340573,-0.4025778254327312
547,68,0,31,0,0,-1.579260422654798,-0.39021693194727414,0.25867798552409715
548,42,1,15,2,0,0.2687857096256533,0.5401968072742029,0.4173624763464579
549,75,1,23,1,0,0.8357998638480645,1.252104289557303,1.6115372239415642
550,79,1,24,2,0,-0.462732551068692,1.1252296887543742,0.0653406897818067
551,78,0,44,2,0,-1.502258500476446,1.5551936136976325,-0.01220552610608466
552,39,0,13,0,1,-0.6972384049754917,0.8785290760820128,-1.5061587308972286
553,75,1,22,0,0,1.5603179497989232,0.9772093211509574,-1.0855444638622593
554,75,0,43,0,0,1.0633055430113776,1.4142218350277118,-0.08808777346504647
555,39,0,37,0,0,-0.7077386670907215,0.0890871155304565,-0.39766515644255823
556,66,0,33,2,0,-1.0332467926628466,1.0406466215524217,0.14587148414222248
557,69,0,3,0,1,-1.5302591994503922,-1.426359505171192,-0.22300128530269941
558,59,0,19,0,0,1.56731812454241,0.47675950687273866,1.011135119185588
559,23,1,23,0,1,1.6268196098620455,1.6750196255670653,-0.4309709392200211
560,32,0,29,0,0,1.1613079894201894,-0.29153668687832957,-1.6950851894279122
561,71,1,30,2,1,-0.6447370943993426,-1.0668814695628939,0.47206214021015785
562,60,0,39,0,0,-1.1802504622760641,0.13137864913143274,1.0331893052436223
563,77,1,44,2,0,-0.5852356090797067,-0.6087231888856514,1.366273545217123
564,54,0,47,1,0,0.10428160315371919,0.47675950687273866,1.5595580165616696
565,50,1,25,2,0,-0.5607349974775038,0.025649815128992157,-1.0588153186038989
566,25,0,37,2,0,0.37728841814969494,0.3851278507372901,-0.865874205844687
567,70,1,47,0,0,-0.6797379681167753,1.5058534911631603,-0.032278797248726836
568,77,0,8,1,0,0.01677941886013722,-1.0527842916959018,0.6530121146815283
569,61,1,42,1,0,0.5312922625063993,-0.5170915327502028,1.4254104584913017
570,61,0,16,1,0,-0.5607349974775038,0.06089275979647235,0.9537942354346982
571,22,1,8,1,1,0.18128352533207134,1.1463754555548624,-1.051578376112999
572,56,1,1,2,0,0.49279130141722316,-0.2210507975433692,1.657520862177538
573,21,0,44,1,0,-0.7812405018973304,1.6679710366335692,-1.656417730279454
574,23,0,5,2,0,-1.1697502001608344,-0.73559778968858,-1.067584168629369
575,62,1,3,2,1,-0.19322582344445952,1.4988049022296643,-1.3859568138312226
576,49,0,1,2,0,-0.6272366575406261,-0.5029943548832108,-0.12025783169101774
577,69,1,4,1,0,0.3177869328300592,0.08203852659696047,-1.0902194230625852
578,47,1,40,0,1,0.0202795062318805,0.8080431867470524,0.9146777689054179
579,64,1,35,0,0,0.6572954078891573,-1.82108048544697,-1.042571816297682
580,52,0,32,1,0,-0.38923071626208317,-0.10122478567393654,0.8625929127300358
581,72,1,42,0,0,1.6513202214642486,-0.35497398727979396,-0.5266623357329061
582,57,1,34,0,0,1.3013114842899207,0.9913064990179494,0.8559634508131895
583,69,0,43,2,0,1.1718082515354193,0.180718771665905,0.008765759798202034
584,33,0,25,2,0,1.3643130569812996,0.6952657638111158,-1.4381473188020923
585,30,0,10,1,0,0.36678815603446513,-1.7435460071785136,-1.0074171795991862
586,67,0,21,1,1,0.8813009996807272,-1.1585131256983423,0.4183133155058462
587,77,1,46,0,0,0.9723032713460524,1.6750196255670653,0.21219251550955737
588,59,1,39,2,0,0.6747958447478737,-0.2774395090113375,-0.856841233830498
589,47,1,27,1,0,-0.014721367485552292,-0.15761349714190484,0.864071995866862
590,36,1,27,1,0,-0.02872171697252541,-1.1726103035653344,-0.2550656947331831
591,34,0,2,1,0,0.7797984659001721,0.5472453962076991,-1.183665782671359
592,73,1,41,1,0,-1.4882581509894728,0.06089275979647235,1.4910183604890954
593,36,1,48,1,1,0.037779943090596894,-0.6298689556861394,0.7653696086825807
594,45,0,13,1,1,-0.3787304541468533,1.47061054649568,-0.7719260144573472
595,75,1,9,0,0,0.42278955398235757,-1.1726103035653344,1.200669058290325
596,72,1,36,2,0,1.255810348457258,-0.7849379122230523,-1.3414786709309472
597,43,1,22,2,0,-0.7112387544624649,-1.0457357027624057,0.39042203349712234
598,54,1,42,1,0,-0.4522322889534622,-1.4475052719716799,0.17463436871371896
599,43,1,26,2,0,1.6023189982598427,0.5401968072742029,-1.4731963067051004
600,70,1,12,2,0,1.042305018780918,1.1534240444883583,1.1618167137497637
601,79,0,17,2,0,1.2838110474312043,1.456513368628688,1.5776767849877913
602,40,0,14,1,1,0.6852961068631035,-1.0175413470284216,-1.7047256420161547
603,26,1,14,1,1,0.17778343796032806,-0.8272294458240286,0.34454404405663624
604,29,1,34,2,0,0.5277921751346559,-0.4184112876812583,0.4511965031013587
605,70,0,20,2,0,1.231309736855055,-0.5664316552846751,-1.0395344134274138
606,18,1,11,1,0,0.24428509802345036,-0.41136269874776227,-0.9036436502315006
607,75,1,16,0,0,-1.089248190610739,0.7305087084785961,-1.2171036264431814
608,75,1,31,2,0,1.2418099989702849,1.5410964358306405,1.5193850620775133
609,18,0,6,0,0,0.9513027471155927,-1.461602449838672,-0.35720166777081114
610,64,1,19,2,0,-0.18622564870097297,1.4847077243626723,0.11127150362003663
611,51,0,37,0,0,0.2512852727669369,0.8714804871485168,0.46865496655568306
612,49,1,4,0,0,-0.47323281318392185,-0.5664316552846751,-0.9963504682718611
613,79,0,47,0,0,-1.3132537824023087,1.082938155153398,1.1646428190290568
614,71,0,4,1,0,-1.0857481032389957,1.104083921953886,-1.6837015317141244
615,65,1,20,0,1,0.8533003007067809,0.37103067287029806,0.1115356256087556
616,42,0,10,0,0,0.6362948836586976,0.3357877282028179,0.6957998768540025
617,57,1,24,0,0,-0.27372783299455494,-0.8695209794250047,1.2913157248186775
618,62,0,35,2,0,0.44729016558456053,-0.552334477417683,0.6285015941284073
619,70,1,26,0,0,-0.8617425114474259,0.7516544752790841,-1.21639049707364
620,18,1,37,2,0,0.42278955398235757,-1.8281290743804661,0.25392378972715557
621,33,0,38,0,0,0.17778343796032806,-1.5250397502401365,1.036887013085688
622,78,1,21,0,0,-0.5712352595927337,-0.23514797541036128,-1.321167689998458
623,56,1,40,1,1,-1.4217564909263505,0.49790527367322673,-1.7284702088019908
624,22,0,39,2,0,0.11128177789720575,-1.1444159478313503,-0.757795488060882
625,39,1,21,0,0,1.2873111348029476,-0.369071165146786,1.26545818212309
626,46,1,10,2,0,-1.5232590247069056,0.032698404062488196,1.5078165189716222
627,72,0,38,2,0,0.5732933109673186,0.19481594953289708,-1.668805051550374
628,20,0,46,1,0,0.04828020520582673,0.07498993766346443,0.6627053916675147
629,29,1,4,1,0,-1.2572523844544163,-0.8483752126245167,1.273144131994812
630,43,1,45,1,0,0.6992964563500766,1.5551936136976325,-0.1528768972978113
631,33,0,20,1,0,-1.0962483653542254,-0.1646620860754009,0.35545228219072994
632,68,0,17,1,0,-1.02624661791936,1.421270423961208,-1.5096451411483192
633,54,1,7,1,0,0.9583029218590793,1.273250056357791,0.7432097738290586
634,39,0,4,1,0,-0.9947458315736705,0.9278691986164851,-0.5441736235849742
635,74,1,29,1,0,-0.8477421619604527,-1.3276792601022473,1.0152025978118602
636,46,1,14,0,1,-1.2712527339413895,-0.742646378622076,-1.315172120854537
637,31,1,3,2,0,0.26178553488216677,-0.49594576594971473,-0.2871829285614106
638,45,1,24,1,0,1.318811921148637,0.05384417086297631,1.2075362299970185
639,22,1,37,1,0,1.1333072904462433,0.4274193843382664,0.8597932196496146
640,64,0,16,2,0,-1.4357568404133236,-1.080978647429886,1.5234261285049138
641,66,0,4,0,0,1.182308513650649,-0.19990503074288107,-0.9528495767298458
642,47,0,24,2,1,1.7143217941556275,-1.5391369281071285,1.6022929543364
643,63,0,34,2,0,-1.0192464431758734,-0.49594576594971473,0.1700386461100088
644,79,1,30,1,0,-1.292253258171849,0.7798488310130683,1.2212177490126614
645,69,1,18,2,0,1.1368073778179866,-0.8554238015580127,1.2874067193856367
646,22,1,19,2,0,-1.7332642670115024,-1.10917300316387,-0.1791306229764775
647,29,1,31,1,0,1.6653205709512218,-0.6298689556861394,-1.7206786101347809
648,33,0,19,1,0,1.5253170760814905,0.6388770523431475,0.9051957895104066
649,43,1,49,1,0,0.8953013491677002,0.0890871155304565,0.21203404231632597
650,43,1,46,1,0,-1.3202539571457954,1.5551936136976325,-0.4805730487014448
651,65,0,19,2,0,-0.3962308910055697,1.0970353330203901,0.32317657516927106
652,38,0,22,2,0,0.4052891171236412,-0.2774395090113375,1.5730018257874656
653,56,0,24,0,0,-1.6107612090004875,-0.3338282204793058,-1.0601887529452376
654,53,0,45,0,0,-0.550234735362274,0.5683911630081872,0.941697448351369
655,50,1,12,2,0,1.493816289735801,1.1534240444883583,-0.704152312152058
656,79,1,30,0,0,0.5137918256476829,1.0335980326189258,0.8757197755693689
657,47,0,38,2,0,0.7552978542979691,-1.440456683038184,-0.714188947723379
658,54,1,31,0,0,1.266310610572488,0.913772020749493,1.2710047438861884
659,40,1,36,1,0,-1.6702626943201233,0.5754397519416832,1.3284512764325656
660,75,1,19,0,0,-0.8967433851648586,1.2239099338233188,0.38865241617270524
661,27,0,48,1,0,-0.15122477498354017,-1.1162215920973662,-1.6217121009617805
662,71,1,45,1,1,1.6268196098620455,1.1322782776878701,-0.025754984127368128
663,22,0,36,1,0,0.42978972872584414,1.639776680899585,0.15836445420863005
664,53,1,30,1,0,-0.6832380554885186,-0.48184858808272263,-1.063199743616634
665,51,1,49,0,0,0.34228754443226217,1.6820682145005612,-0.9044360161976575
666,69,1,33,2,0,0.3387874570605189,0.34988490606980993,-0.9116993708874294
667,48,0,18,1,0,1.066805630383121,-0.4254598766147543,-1.1644641140914893
668,27,1,49,0,0,1.6303196972337888,-0.19285644180938505,0.302046816071753
669,75,0,28,1,1,-1.502258500476446,1.2168613448898227,-0.5947529844246582
670,36,0,47,0,0,-1.292253258171849,-0.23514797541036128,-1.0339086150676995
671,75,0,11,0,0,-1.0577474042650494,0.7798488310130683,-1.058762494206155
672,49,1,45,0,0,-1.253752297082673,-0.8554238015580127,0.2800718666103342
673,18,1,33,2,0,-0.18972573607271626,0.5895369298086752,1.547065046495262
674,73,1,17,0,0,-0.7532398029233842,0.31464196140232975,-0.5481354534157589
675,22,1,6,0,1,-0.651737269142829,-0.7849379122230523,-1.4236734338202923
676,62,0,4,2,0,0.867300650193754,-1.0245899359619177,-0.9687233082518563
677,21,0,20,2,0,0.12878221475592214,1.3366873567592554,-1.2763726007117195
678,33,0,48,0,1,0.5837935730825484,-1.3911165605037117,-0.5510143830927957
679,41,1,47,2,0,-0.7742403271538438,-1.102124414230374,-0.6305679260949513
680,33,0,27,1,0,-1.5302591994503922,0.5542939851411951,0.5427411843913558
681,72,1,15,1,0,-0.6272366575406261,0.6952657638111158,1.6418848404453745
682,19,0,6,2,0,1.3713132317247863,-0.73559778968858,1.3813284985741046
683,66,1,47,2,0,-1.5617599857960816,0.0890871155304565,-0.4685290860158595
684,45,1,14,0,0,1.2523102610855148,-1.7928861297129859,0.8644681788499405
685,49,0,11,2,1,-1.2082511612500104,-0.7990350900900444,1.595293721635347
686,44,0,39,0,0,0.8778009123089838,-0.538237299550691,1.662407118968839
687,37,0,9,1,0,-0.6552373565145724,1.5904365583651128,0.49588594359260946
688,41,0,26,2,0,1.105306591472297,-1.6378171731760731,-0.23895425342132556
689,29,1,16,0,0,0.16028300110161167,1.3366873567592554,-1.01985732526785
690,67,0,5,0,0,0.24078501065170707,-1.5673312838411126,1.6287315654071695
691,52,0,10,1,0,1.2803109600594609,-0.9963955802279335,-1.2183449997901605
692,77,0,3,2,0,-0.3822305415185966,0.23005889420037728,-1.0401154818025955
693,50,1,13,1,1,0.17428335058858477,0.7798488310130683,-1.1310790947174107
694,50,1,43,0,1,0.43328981609758743,-0.11532196354092862,0.32217291161213896
695,78,0,49,0,1,-1.1242490643281717,-1.3558736158362314,1.2178898119548023
